9.0671600000000008e-01 1.2785500000000000e-02 1.3254837440603467e-01
9.1113000000000000e-01 1.2213500000000000e-02 1.3965806086368920e-01
9.1554399999999991e-01 1.1638500000000000e-02 1.4450446212609203e-01
9.1995749999999998e-01 1.1060000000000000e-02 1.5018163049726713e-01
5.5875849999999994e-01 -4.8751000000000003e-02 -2.4228377613779609e-01
5.5094149999999997e-01 -4.9337499999999999e-02 -2.4859333082072987e-01
5.4312349999999998e-01 -4.9912499999999999e-02 -2.5596666987497296e-01
5.3530449999999996e-01 -5.0475500000000000e-02 -2.6292829211395219e-01
1.1233250000000000e-01 -4.8779000000000003e-02 -3.6979892978161066e-01
1.0751400000000000e-01 -4.8043500000000003e-02 -3.7186750940129504e-01
1.0270050000000000e-01 -4.7272000000000002e-02 -3.6618416209318355e-01
9.7893499999999994e-02 -4.6463000000000004e-02 -3.5100803928348079e-01
2.0300350000000000e-01 -5.7539500000000000e-02 -5.3288428560438461e-01
1.9679700000000000e-01 -5.7180999999999996e-02 -5.3875036280550881e-01
1.9059199999999998e-01 -5.6793499999999997e-02 -5.3085635820532473e-01
1.8438900000000000e-01 -5.6375500000000002e-02 -5.2127012108843784e-01
9.9544299999999997e-01 -6.6050000000000006e-04 4.2058258079912458e-01
9.9421499999999996e-01 -8.3749999999999992e-04 4.0908201078127215e-01
9.9298649999999999e-01 -1.0145000000000000e-03 3.9637489188922043e-01
9.9175800000000003e-01 -1.1915000000000001e-03 3.8189262906428806e-01
3.1233449999999996e-01 -5.9967500000000000e-02 -6.0681516380215661e-01
3.0512750000000000e-01 -5.9996999999999995e-02 -6.1370345288577655e-01
2.9792050000000003e-01 -6.0003500000000001e-02 -6.1742181293719034e-01
2.9071349999999996e-01 -5.9985999999999998e-02 -6.1291877000089323e-01
9.1995749999999998e-01 -1.1060000000000000e-02 1.3090004367716893e-01
9.1554399999999991e-01 -1.1638500000000000e-02 1.2420532929201634e-01
9.1113000000000000e-01 -1.2213500000000000e-02 1.1893318592333492e-01
9.0671600000000008e-01 -1.2785500000000000e-02 1.1121688076100725e-01
1.5494750000000002e-01 -5.3937499999999999e-02 -4.6596314369659286e-01
1.4939150000000001e-01 -5.3384500000000001e-02 -4.7491084579182807e-01
1.4383849999999998e-01 -5.2798999999999999e-02 -4.7021174001109489e-01
1.3828950000000001e-01 -5.2180000000000004e-02 -4.5729010493394384e-01
7.9064599999999996e-01 -2.6768500000000001e-02 -3.1839537071962416e-02
7.8415150000000000e-01 -2.7492500000000000e-02 -3.7222535535292443e-02
7.7765649999999997e-01 -2.8211000000000000e-02 -4.2517063997334063e-02
7.7116099999999999e-01 -2.8923999999999998e-02 -4.9240352239739153e-02
