0 7.825065e-05 1.149956e-03 0.0645 0.1251 0.0961
1 4.532210e-05 9.985877e-04 0.0912 0.1764 0.1956
2 3.457971e-05 6.671113e-04 0.1040 0.1950 0.2980
3 3.326257e-05 6.612317e-04 0.1074 0.1935 0.4019
4 3.564102e-05 6.742667e-04 0.1057 0.1849 0.5064
5 3.729636e-05 7.846383e-04 0.1019 0.1761 0.6112
6 3.935003e-05 1.053402e-03 0.0995 0.1699 0.7159
7 3.894233e-05 8.989501e-04 0.0987 0.1650 0.8216
8 3.714093e-05 8.225844e-04 0.0990 0.1604 0.9266
9 3.636607e-05 6.698703e-04 0.0997 0.1564 1.0318
10 3.722521e-05 7.786422e-04 0.1001 0.1532 1.1375
11 3.926494e-05 9.419948e-04 0.1001 0.1506 1.2429
12 3.944455e-05 7.720775e-04 0.0997 0.1482 1.3482
13 3.828897e-05 7.206837e-04 0.0992 0.1455 1.4537
14 3.755526e-05 7.250754e-04 0.0986 0.1425 1.5586
15 3.737818e-05 6.121623e-04 0.0983 0.1390 1.6638
16 3.785394e-05 6.565153e-04 0.0981 0.1353 1.7693
17 3.953520e-05 8.956487e-04 0.0981 0.1319 1.8746
18 3.975386e-05 7.018603e-04 0.0981 0.1292 1.9800
19 3.975999e-05 6.314538e-04 0.0980 0.1271 2.0872
20 3.923127e-05 6.675687e-04 0.0978 0.1254 2.1953
21 3.898681e-05 5.572011e-04 0.0975 0.1238 2.3022
22 3.889394e-05 6.302176e-04 0.0970 0.1221 2.4200
23 3.953833e-05 6.148350e-04 0.0965 0.1201 2.5313
24 4.067652e-05 7.031773e-04 0.0960 0.1178 2.6398
25 4.198064e-05 6.691486e-04 0.0955 0.1155 2.7476
26 4.221120e-05 7.305932e-04 0.0950 0.1133 2.8576
27 4.224968e-05 6.836260e-04 0.0945 0.1113 2.9639
28 4.218024e-05 6.317285e-04 0.0941 0.1097 3.0701
29 4.213906e-05 6.153367e-04 0.0936 0.1082 3.1785
30 4.239501e-05 7.119067e-04 0.0931 0.1069 3.2853
31 4.330758e-05 6.796429e-04 0.0925 0.1055 3.3932
32 4.444628e-05 7.773388e-04 0.0919 0.1041 3.5001
33 4.522644e-05 7.565136e-04 0.0915 0.1027 3.6060
34 4.569045e-05 9.051434e-04 0.0911 0.1012 3.7118
35 4.545556e-05 6.645399e-04 0.0908 0.0998 3.8180
36 4.568545e-05 6.313708e-04 0.0905 0.0986 3.9249
37 4.579867e-05 6.569810e-04 0.0904 0.0975 4.0318
38 4.617129e-05 6.879568e-04 0.0902 0.0965 4.1396
39 4.688989e-05 6.833261e-04 0.0901 0.0958 4.2470
40 4.743124e-05 6.323608e-04 0.0901 0.0952 4.3535
41 4.839918e-05 7.600195e-04 0.0901 0.0946 4.4611
42 4.936019e-05 8.900246e-04 0.0903 0.0940 4.5688
43 5.059854e-05 1.062148e-03 0.0905 0.0933 4.6756
44 5.074303e-05 8.466489e-04 0.0908 0.0926 4.7828
45 5.142404e-05 8.430121e-04 0.0912 0.0919 4.8913
46 5.171821e-05 7.072360e-04 0.0917 0.0912 4.9998
47 5.238007e-05 6.566080e-04 0.0921 0.0905 5.1111
48 5.345537e-05 7.322171e-04 0.0925 0.0899 5.2201
49 5.443962e-05 7.317242e-04 0.0930 0.0893 5.3289
50 5.555789e-05 8.576679e-04 0.0934 0.0889 5.4451
51 5.686016e-05 1.103368e-03 0.0939 0.0886 5.5538
52 5.830943e-05 1.033362e-03 0.0945 0.0883 5.6627
53 5.881825e-05 1.133216e-03 0.0951 0.0880 5.7696
54 5.920337e-05 9.082208e-04 0.0958 0.0878 5.8760
55 5.989057e-05 1.030184e-03 0.0966 0.0876 5.9829
56 6.024140e-05 7.896395e-04 0.0974 0.0875 6.0894
57 6.078918e-05 8.225444e-04 0.0982 0.0873 6.1958
58 6.165046e-05 1.050820e-03 0.0991 0.0872 6.3021
59 6.291497e-05 1.123860e-03 0.0998 0.0871 6.4085
60 6.367773e-05 1.301911e-03 0.1006 0.0871 6.5149
61 6.458156e-05 1.238461e-03 0.1013 0.0870 6.6219
62 6.507388e-05 1.124085e-03 0.1019 0.0869 6.7283
63 6.570895e-05 1.257344e-03 0.1026 0.0869 6.8349
64 6.632070e-05 9.788191e-04 0.1032 0.0868 6.9413
65 6.664750e-05 1.040305e-03 0.1039 0.0868 7.0484
66 6.727809e-05 9.647359e-04 0.1045 0.0867 7.1550
67 6.776733e-05 1.122942e-03 0.1052 0.0866 7.2617
68 6.847426e-05 1.035183e-03 0.1060 0.0864 7.3681
69 6.922150e-05 1.237943e-03 0.1067 0.0862 7.4746
70 6.994060e-05 1.257890e-03 0.1075 0.0860 7.5813
71 7.057732e-05 1.299638e-03 0.1082 0.0856 7.6883
72 7.144271e-05 1.198228e-03 0.1090 0.0852 7.7958
73 7.200091e-05 1.196653e-03 0.1098 0.0848 7.9030
74 7.269714e-05 1.220456e-03 0.1105 0.0843 8.0102
75 7.308351e-05 1.209683e-03 0.1114 0.0839 8.1174
76 7.363072e-05 1.241004e-03 0.1123 0.0834 8.2249
77 7.407424e-05 1.206897e-03 0.1132 0.0829 8.3349
78 7.438465e-05 1.177463e-03 0.1143 0.0825 8.4415
79 7.469679e-05 1.295961e-03 0.1154 0.0820 8.5474
80 7.519166e-05 1.565879e-03 0.1165 0.0815 8.6532
81 7.563226e-05 1.594559e-03 0.1177 0.0810 8.7590
82 7.590401e-05 1.765097e-03 0.1189 0.0804 8.8657
83 7.576316e-05 1.403664e-03 0.1200 0.0798 8.9715
84 7.577373e-05 1.467877e-03 0.1212 0.0793 9.0775
85 7.548011e-05 1.193236e-03 0.1223 0.0787 9.1837
86 7.570523e-05 1.455978e-03 0.1233 0.0781 9.2896
87 7.620716e-05 1.432077e-03 0.1242 0.0775 9.3954
88 7.617915e-05 1.435682e-03 0.1250 0.0769 9.5017
89 7.619238e-05 1.692631e-03 0.1257 0.0763 9.6076
90 7.621424e-05 2.161075e-03 0.1263 0.0757 9.7133
91 7.593445e-05 2.123135e-03 0.1267 0.0752 9.8192
92 7.558785e-05 1.908157e-03 0.1270 0.0747 9.9250
93 7.541394e-05 1.714827e-03 0.1272 0.0741 10.0309
94 7.486768e-05 1.411181e-03 0.1274 0.0736 10.1493
95 7.378608e-05 1.362630e-03 0.1275 0.0730 10.2551
96 7.355130e-05 1.400471e-03 0.1275 0.0725 10.3620
97 7.371257e-05 1.585243e-03 0.1276 0.0720 10.4687
98 7.407434e-05 1.824749e-03 0.1278 0.0714 10.5745
99 7.448746e-05 1.611614e-03 0.1280 0.0708 10.6807
100 7.468521e-05 1.761703e-03 0.1283 0.0703 10.7867
101 7.469078e-05 2.041694e-03 0.1286 0.0697 10.8935
102 7.399987e-05 1.751733e-03 0.1290 0.0691 10.9994
103 7.401747e-05 1.773513e-03 0.1294 0.0685 11.1054
104 7.408705e-05 1.682777e-03 0.1299 0.0679 11.2121
105 7.357509e-05 1.586114e-03 0.1305 0.0673 11.3195
106 7.320783e-05 1.644451e-03 0.1310 0.0668 11.4260
107 7.255260e-05 1.676139e-03 0.1316 0.0662 11.5324
108 7.197498e-05 1.580278e-03 0.1322 0.0656 11.6434
109 7.149542e-05 1.753934e-03 0.1329 0.0650 11.7504
110 7.136518e-05 1.624953e-03 0.1336 0.0645 11.8580
111 7.116376e-05 1.279411e-03 0.1343 0.0640 11.9663
112 7.105338e-05 1.386315e-03 0.1351 0.0635 12.0724
113 7.109913e-05 1.304705e-03 0.1358 0.0631 12.1782
114 7.126331e-05 1.464800e-03 0.1366 0.0627 12.2841
115 7.141998e-05 1.425829e-03 0.1374 0.0623 12.3912
116 7.167560e-05 1.544054e-03 0.1381 0.0619 12.4982
117 7.193212e-05 1.424604e-03 0.1389 0.0615 12.6056
118 7.184633e-05 1.491776e-03 0.1396 0.0610 12.7125
119 7.161703e-05 1.319615e-03 0.1403 0.0606 12.8196
120 7.141673e-05 1.477247e-03 0.1409 0.0600 12.9268
121 7.131615e-05 1.277500e-03 0.1416 0.0595 13.0346
122 7.120140e-05 1.217204e-03 0.1422 0.0589 13.1424
123 7.107262e-05 1.130483e-03 0.1428 0.0582 13.2494
124 7.098731e-05 1.074771e-03 0.1434 0.0575 13.3558
125 7.111586e-05 1.164964e-03 0.1440 0.0569 13.4623
126 7.143274e-05 1.184089e-03 0.1446 0.0562 13.5688
127 7.185511e-05 1.202176e-03 0.1452 0.0555 13.6753
128 7.218666e-05 1.336530e-03 0.1459 0.0548 13.7848
129 7.269274e-05 1.296070e-03 0.1466 0.0542 13.8940
130 7.307140e-05 1.109096e-03 0.1473 0.0536 14.0037
131 7.338245e-05 1.223312e-03 0.1480 0.0531 14.1133
132 7.371890e-05 1.299663e-03 0.1487 0.0526 14.2227
133 7.396056e-05 1.131851e-03 0.1494 0.0521 14.3322
134 7.426790e-05 1.220134e-03 0.1502 0.0517 14.4419
135 7.457380e-05 1.120229e-03 0.1509 0.0513 14.5515
136 7.475540e-05 1.138157e-03 0.1516 0.0509 14.6611
137 7.505812e-05 1.072374e-03 0.1524 0.0505 14.7706
138 7.525619e-05 1.147939e-03 0.1531 0.0501 14.8821
139 7.550593e-05 1.296714e-03 0.1538 0.0497 14.9914
140 7.584440e-05 1.355562e-03 0.1546 0.0494 15.1008
